stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8504176,0,0.0,28.5,"Lausanne, Tunnel"
8504176,1,1.0,33.0,"Lausanne, Tunnel"
8504176,2,6.0,35.5,"Lausanne, Tunnel"
8504176,3,10.0,36.0,"Lausanne, Tunnel"
8504176,4,10.0,47.0,"Lausanne, Tunnel"
8504176,5,24.5,55.0,"Lausanne, Tunnel"
8504176,6,0.0,23.0,"Lausanne, Tunnel"
8579254,0,2.0,51.0,"Lausanne, St-François"
8579254,1,27.0,75.0,"Lausanne, St-François"
8579254,2,18.0,67.0,"Lausanne, St-François"
8579254,3,18.0,68.0,"Lausanne, St-François"
8579254,4,21.0,67.0,"Lausanne, St-François"
8579254,5,49.0,95.0,"Lausanne, St-François"
8579254,6,12.0,56.0,"Lausanne, St-François"
8588443,0,292.0,348.5,"Pully, Préau"
8588443,5,268.0,268.0,"Pully, Préau"
8588445,0,247.0,273.0,"Pully, gare"
8588445,5,819.5,819.5,"Pully, gare"
8588446,0,40.0,61.0,"Pully, Clergère"
8588446,1,60.0,80.0,"Pully, Clergère"
8588446,2,53.0,74.5,"Pully, Clergère"
8588446,3,51.0,74.0,"Pully, Clergère"
8588446,4,53.0,75.0,"Pully, Clergère"
8588446,5,97.0,115.0,"Pully, Clergère"
8588446,6,45.0,60.0,"Pully, Clergère"
8590442,0,6.5,31.0,"Lausanne, Riponne-M. Béjart"
8590442,1,11.0,39.0,"Lausanne, Riponne-M. Béjart"
8590442,2,10.5,41.0,"Lausanne, Riponne-M. Béjart"
8590442,3,14.0,41.0,"Lausanne, Riponne-M. Béjart"
8590442,4,23.0,55.0,"Lausanne, Riponne-M. Béjart"
8590442,5,43.0,69.0,"Lausanne, Riponne-M. Béjart"
8590442,6,19.0,41.0,"Lausanne, Riponne-M. Béjart"
8591979,0,389.0,389.0,"Lausanne, Alpes"
8591979,5,855.5,855.5,"Lausanne, Alpes"
8591981,0,76.0,86.0,"Lausanne, avenue du Léman"
8591981,1,103.0,113.0,"Lausanne, avenue du Léman"
8591981,2,94.0,105.0,"Lausanne, avenue du Léman"
8591981,3,93.0,104.0,"Lausanne, avenue du Léman"
8591981,4,93.5,103.0,"Lausanne, avenue du Léman"
8591981,5,142.0,150.0,"Lausanne, avenue du Léman"
8591981,6,82.0,89.0,"Lausanne, avenue du Léman"
8591988,0,35.0,78.0,"Lausanne, Bel-Air"
8591988,1,55.0,100.0,"Lausanne, Bel-Air"
8591988,2,49.0,95.0,"Lausanne, Bel-Air"
8591988,3,46.0,90.0,"Lausanne, Bel-Air"
8591988,4,51.0,96.0,"Lausanne, Bel-Air"
8591988,5,82.0,126.0,"Lausanne, Bel-Air"
8591988,6,56.0,86.0,"Lausanne, Bel-Air"
8591999,0,87.0,100.0,"Lausanne, Bonne-Espérance"
8591999,1,110.0,124.0,"Lausanne, Bonne-Espérance"
8591999,2,103.0,116.0,"Lausanne, Bonne-Espérance"
8591999,3,103.0,116.0,"Lausanne, Bonne-Espérance"
8591999,4,103.0,116.0,"Lausanne, Bonne-Espérance"
8591999,5,124.0,136.0,"Lausanne, Bonne-Espérance"
8591999,6,93.0,104.0,"Lausanne, Bonne-Espérance"
8592001,0,61.0,86.0,"Lausanne, Boston"
8592001,1,85.0,110.0,"Lausanne, Boston"
8592001,2,77.0,103.0,"Lausanne, Boston"
8592001,3,75.0,102.0,"Lausanne, Boston"
8592001,4,79.0,105.0,"Lausanne, Boston"
8592001,5,104.0,131.0,"Lausanne, Boston"
8592001,6,76.0,99.0,"Lausanne, Boston"
8592004,1,960.5,1026.0,"Lausanne, Cécil"
8592004,2,721.0,812.0,"Lausanne, Cécil"
8592004,3,2408.0,2408.0,"Lausanne, Cécil"
8592010,0,19.0,58.0,"Lausanne, Chauderon"
8592010,1,36.0,79.0,"Lausanne, Chauderon"
8592010,2,32.0,73.0,"Lausanne, Chauderon"
8592010,3,30.0,71.0,"Lausanne, Chauderon"
8592010,4,35.0,76.0,"Lausanne, Chauderon"
8592010,5,62.0,101.0,"Lausanne, Chauderon"
8592010,6,35.0,73.0,"Lausanne, Chauderon"
8592038,0,75.0,91.0,"Lausanne, Eglantine"
8592038,1,103.0,120.0,"Lausanne, Eglantine"
8592038,2,95.0,113.0,"Lausanne, Eglantine"
8592038,3,94.0,112.0,"Lausanne, Eglantine"
8592038,4,92.0,109.0,"Lausanne, Eglantine"
8592038,5,124.0,138.0,"Lausanne, Eglantine"
8592038,6,64.0,77.0,"Lausanne, Eglantine"
8592050,1,973.0,984.5,"Lausanne, gare"
8592050,2,750.0,804.0,"Lausanne, gare"
8592050,3,2198.0,2266.0,"Lausanne, gare"
8592051,0,50.0,73.0,"Lausanne, Georgette"
8592051,1,78.0,100.0,"Lausanne, Georgette"
8592051,2,71.0,95.0,"Lausanne, Georgette"
8592051,3,69.0,94.0,"Lausanne, Georgette"
8592051,4,68.0,92.0,"Lausanne, Georgette"
8592051,5,97.5,118.0,"Lausanne, Georgette"
8592051,6,55.0,74.0,"Lausanne, Georgette"
8592053,0,33.0,44.0,"Lausanne, Grande-Borde"
8592053,1,34.0,46.0,"Lausanne, Grande-Borde"
8592053,2,35.0,46.0,"Lausanne, Grande-Borde"
8592053,3,37.0,46.0,"Lausanne, Grande-Borde"
8592053,4,42.0,50.0,"Lausanne, Grande-Borde"
8592053,5,54.0,64.5,"Lausanne, Grande-Borde"
8592053,6,37.0,46.0,"Lausanne, Grande-Borde"
8592062,0,414.0,414.0,"Lausanne, Jurigoz"
8592062,5,831.5,831.5,"Lausanne, Jurigoz"
8592071,0,33.0,40.5,"Lausanne, Mémise"
8592071,1,36.0,44.0,"Lausanne, Mémise"
8592071,2,40.5,47.5,"Lausanne, Mémise"
8592071,3,42.0,48.0,"Lausanne, Mémise"
8592071,4,42.0,48.0,"Lausanne, Mémise"
8592071,5,54.0,58.0,"Lausanne, Mémise"
8592071,6,36.0,36.0,"Lausanne, Mémise"
8592072,1,1519.0,1551.0,"Lausanne, Mirabeau"
8592072,2,1214.0,1214.0,"Lausanne, Mirabeau"
8592072,3,1749.5,1810.0,"Lausanne, Mirabeau"
8592077,0,363.0,387.0,"Lausanne, Montchoisi"
8592077,5,863.5,863.5,"Lausanne, Montchoisi"
8592078,0,21.0,47.0,"Lausanne, Montétan"
8592078,1,44.0,72.5,"Lausanne, Montétan"
8592078,2,34.0,63.0,"Lausanne, Montétan"
8592078,3,33.0,62.0,"Lausanne, Montétan"
8592078,4,39.0,68.0,"Lausanne, Montétan"
8592078,5,72.0,97.0,"Lausanne, Montétan"
8592078,6,49.0,70.0,"Lausanne, Montétan"
8592096,1,754.0,815.5,"Lausanne, Pont Chauderon"
8592096,2,721.0,775.0,"Lausanne, Pont Chauderon"
8592096,3,1308.5,1379.0,"Lausanne, Pont Chauderon"
8592102,0,0.0,0.0,"Lausanne, Prélaz"
8592102,1,0.0,0.0,"Lausanne, Prélaz"
8592102,2,0.0,0.0,"Lausanne, Prélaz"
8592102,3,0.0,0.0,"Lausanne, Prélaz"
8592102,4,0.0,0.0,"Lausanne, Prélaz"
8592109,0,17.0,22.0,"Lausanne, Recordon"
8592109,1,44.0,61.0,"Lausanne, Recordon"
8592109,2,77.0,95.0,"Lausanne, Recordon"
8592109,3,9.0,41.5,"Lausanne, Recordon"
8592109,4,41.0,48.0,"Lausanne, Recordon"
8592119,0,-1.0,17.0,"Lausanne, St-Paul"
8592119,1,22.0,42.0,"Lausanne, St-Paul"
8592119,2,13.0,33.0,"Lausanne, St-Paul"
8592119,3,12.0,32.0,"Lausanne, St-Paul"
8592119,4,14.0,35.0,"Lausanne, St-Paul"
8592119,5,43.0,66.0,"Lausanne, St-Paul"
8592119,6,19.0,35.0,"Lausanne, St-Paul"
8592124,0,61.0,71.0,"Lausanne, Valency"
8592124,1,81.0,94.0,"Lausanne, Valency"
8592124,2,72.0,83.0,"Lausanne, Valency"
8592124,3,72.0,83.0,"Lausanne, Valency"
8592124,4,75.0,86.0,"Lausanne, Valency"
8592124,5,112.0,125.0,"Lausanne, Valency"
8592124,6,66.0,76.0,"Lausanne, Valency"
8592132,0,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,1,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,2,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,3,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,4,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,5,0.0,0.0,"Lausanne, Vieux-Moulin"
8592132,6,0.0,0.0,"Lausanne, Vieux-Moulin"
8592134,1,823.5,839.5,"Lausanne, Villard"
8592134,2,576.5,581.5,"Lausanne, Villard"
8592134,3,3073.0,3115.0,"Lausanne, Villard"
8592150,0,62.0,75.0,"Lutry, Grand-Pont"
8592150,1,78.0,91.0,"Lutry, Grand-Pont"
8592150,2,73.0,86.0,"Lutry, Grand-Pont"
8592150,3,73.0,86.0,"Lutry, Grand-Pont"
8592150,4,74.0,87.0,"Lutry, Grand-Pont"
8592150,5,101.0,113.0,"Lutry, Grand-Pont"
8592150,6,60.0,71.0,"Lutry, Grand-Pont"
8592155,0,0.0,0.0,"Lutry, Corniche"
8592155,1,0.0,0.0,"Lutry, Corniche"
8592155,2,0.0,0.0,"Lutry, Corniche"
8592155,3,0.0,0.0,"Lutry, Corniche"
8592155,4,0.0,0.0,"Lutry, Corniche"
8592155,5,0.0,0.0,"Lutry, Corniche"
8592155,6,0.0,0.0,"Lutry, Corniche"
8592160,0,106.0,112.0,"Lutry, Rive"
8592160,1,139.0,144.5,"Lutry, Rive"
8592160,2,135.0,142.0,"Lutry, Rive"
8592160,3,132.0,138.0,"Lutry, Rive"
8592160,4,143.0,147.5,"Lutry, Rive"
8592160,5,170.0,180.0,"Lutry, Rive"
8592160,6,117.0,121.0,"Lutry, Rive"
8592164,0,22.0,52.0,"Lutry, Voisinand"
8592164,1,38.0,67.0,"Lutry, Voisinand"
8592164,2,33.0,61.0,"Lutry, Voisinand"
8592164,3,32.0,61.0,"Lutry, Voisinand"
8592164,4,35.0,65.0,"Lutry, Voisinand"
8592164,5,62.0,88.5,"Lutry, Voisinand"
8592164,6,29.0,54.0,"Lutry, Voisinand"
8592167,0,74.5,87.0,"Paudex, Marronnier"
8592167,1,94.0,104.5,"Paudex, Marronnier"
8592167,2,89.0,100.0,"Paudex, Marronnier"
8592167,3,88.0,99.0,"Paudex, Marronnier"
8592167,4,88.0,100.0,"Paudex, Marronnier"
8592167,5,118.0,127.0,"Paudex, Marronnier"
8592167,6,85.0,94.0,"Paudex, Marronnier"
8592169,0,87.5,97.0,"Paudex, village"
8592169,1,105.0,116.0,"Paudex, village"
8592169,2,101.0,110.0,"Paudex, village"
8592169,3,100.0,110.0,"Paudex, village"
8592169,4,102.0,112.0,"Paudex, village"
8592169,5,128.5,138.0,"Paudex, village"
8592169,6,87.0,93.0,"Paudex, village"
8592172,0,374.0,392.0,"Pully, C. F. Ramuz"
8592172,5,828.0,828.0,"Pully, C. F. Ramuz"
8592173,0,32.0,53.0,"Prilly, centre"
8592173,1,53.0,75.0,"Prilly, centre"
8592173,2,45.0,66.0,"Prilly, centre"
8592173,3,44.0,65.0,"Prilly, centre"
8592173,4,49.0,69.0,"Prilly, centre"
8592173,5,76.0,97.0,"Prilly, centre"
8592173,6,46.0,63.0,"Prilly, centre"
8592178,0,0.0,0.0,"Prilly, église"
8592178,1,0.0,0.0,"Prilly, église"
8592178,2,0.0,0.0,"Prilly, église"
8592178,3,0.0,0.0,"Prilly, église"
8592178,4,0.0,0.0,"Prilly, église"
8592178,5,0.0,0.0,"Prilly, église"
8592178,6,0.0,0.0,"Prilly, église"
8592181,0,39.0,56.0,"Prilly, Huttins"
8592181,1,60.0,77.0,"Prilly, Huttins"
8592181,2,51.0,67.0,"Prilly, Huttins"
8592181,3,49.0,69.0,"Prilly, Huttins"
8592181,4,54.0,71.0,"Prilly, Huttins"
8592181,5,89.0,108.0,"Prilly, Huttins"
8592181,6,51.5,64.0,"Prilly, Huttins"
8592182,0,323.0,330.0,"Pully, Joliette"
8592182,5,860.0,860.0,"Pully, Joliette"
8592186,0,369.0,369.0,"Pully, Métairie"
8592186,5,860.0,860.0,"Pully, Métairie"
8592188,0,54.0,69.0,"Pully, Montillier"
8592188,1,81.0,95.0,"Pully, Montillier"
8592188,2,71.0,84.0,"Pully, Montillier"
8592188,3,72.0,86.0,"Pully, Montillier"
8592188,4,72.0,85.0,"Pully, Montillier"
8592188,5,107.0,120.0,"Pully, Montillier"
8592188,6,54.0,67.0,"Pully, Montillier"
8592189,0,70.0,78.0,"Pully, Moulins"
8592189,1,89.0,97.0,"Pully, Moulins"
8592189,2,82.0,90.0,"Pully, Moulins"
8592189,3,85.0,92.0,"Pully, Moulins"
8592189,4,82.0,90.0,"Pully, Moulins"
8592189,5,106.5,114.0,"Pully, Moulins"
8592189,6,68.0,73.0,"Pully, Moulins"
8592190,0,49.5,71.0,"Pully, Perraudettaz"
8592190,1,69.0,91.0,"Pully, Perraudettaz"
8592190,2,62.0,84.0,"Pully, Perraudettaz"
8592190,3,63.0,84.0,"Pully, Perraudettaz"
8592190,4,62.0,84.0,"Pully, Perraudettaz"
