stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8591989,5,31.0,40.0,"Lausanne, Bellerive"
8591989,6,21.0,30.0,"Lausanne, Bellerive"
8591992,0,43.0,64.0,"Lausanne, Bergières"
8591992,1,58.0,79.0,"Lausanne, Bergières"
8591992,2,55.5,77.0,"Lausanne, Bergières"
8591992,3,62.0,82.0,"Lausanne, Bergières"
8591992,4,52.0,73.0,"Lausanne, Bergières"
8591992,5,48.0,68.0,"Lausanne, Bergières"
8591992,6,28.0,43.0,"Lausanne, Bergières"
8591998,0,57.0,78.0,"Lausanne, Boisy"
8591998,1,66.0,88.0,"Lausanne, Boisy"
8591998,2,64.0,87.0,"Lausanne, Boisy"
8591998,3,67.0,92.0,"Lausanne, Boisy"
8591998,4,63.0,86.0,"Lausanne, Boisy"
8591998,5,52.0,76.0,"Lausanne, Boisy"
8591998,6,32.0,48.0,"Lausanne, Boisy"
8592001,0,28.0,57.0,"Lausanne, Boston"
8592001,1,37.5,54.5,"Lausanne, Boston"
8592001,2,52.0,64.5,"Lausanne, Boston"
8592001,3,42.5,58.0,"Lausanne, Boston"
8592001,4,42.0,59.0,"Lausanne, Boston"
8592001,5,48.0,69.0,"Lausanne, Boston"
8592001,6,22.0,31.0,"Lausanne, Boston"
8592004,1,699.5,718.5,"Lausanne, Cécil"
8592010,0,-11.0,21.0,"Lausanne, Chauderon"
8592010,1,-3.5,26.5,"Lausanne, Chauderon"
8592010,2,0.0,28.0,"Lausanne, Chauderon"
8592010,3,-13.5,26.0,"Lausanne, Chauderon"
8592010,4,0.0,27.5,"Lausanne, Chauderon"
8592010,5,36.0,65.0,"Lausanne, Chauderon"
8592010,6,-25.0,10.0,"Lausanne, Chauderon"
8592020,0,50.0,66.0,"Lausanne, Closelet"
8592020,1,69.0,86.0,"Lausanne, Closelet"
8592020,2,65.0,82.0,"Lausanne, Closelet"
8592020,3,70.0,88.0,"Lausanne, Closelet"
8592020,4,59.0,76.0,"Lausanne, Closelet"
8592020,5,51.0,67.0,"Lausanne, Closelet"
8592020,6,34.0,43.0,"Lausanne, Closelet"
8592026,0,34.0,51.0,"Lausanne, Croix d'Ouchy"
8592026,1,52.0,68.0,"Lausanne, Croix d'Ouchy"
8592026,2,49.0,67.0,"Lausanne, Croix d'Ouchy"
8592026,3,53.0,71.0,"Lausanne, Croix d'Ouchy"
8592026,4,42.0,60.0,"Lausanne, Croix d'Ouchy"
8592026,5,38.0,54.0,"Lausanne, Croix d'Ouchy"
8592026,6,23.0,34.0,"Lausanne, Croix d'Ouchy"
8592030,0,0.0,0.0,"Lausanne, Désert"
8592030,1,0.0,0.0,"Lausanne, Désert"
8592030,2,0.0,0.0,"Lausanne, Désert"
8592030,3,0.0,0.0,"Lausanne, Désert"
8592030,4,0.0,0.0,"Lausanne, Désert"
8592030,5,0.0,0.0,"Lausanne, Désert"
8592030,6,0.0,0.0,"Lausanne, Désert"
8592050,1,593.0,623.0,"Lausanne, gare"
8592051,0,35.0,86.0,"Lausanne, Georgette"
8592051,1,59.0,106.0,"Lausanne, Georgette"
8592051,2,56.0,103.0,"Lausanne, Georgette"
8592051,3,63.0,109.0,"Lausanne, Georgette"
8592051,4,51.0,95.0,"Lausanne, Georgette"
8592051,5,41.0,83.0,"Lausanne, Georgette"
8592051,6,1.0,38.0,"Lausanne, Georgette"
8592057,0,70.0,81.0,"Lausanne, Grey"
8592057,1,81.0,94.0,"Lausanne, Grey"
8592057,2,82.0,93.0,"Lausanne, Grey"
8592057,3,84.0,97.0,"Lausanne, Grey"
8592057,4,75.0,89.0,"Lausanne, Grey"
8592057,5,73.0,82.0,"Lausanne, Grey"
8592057,6,57.0,65.0,"Lausanne, Grey"
8592060,0,28.0,55.0,"Lausanne, Beaulieu-Jomini"
8592060,1,43.0,75.0,"Lausanne, Beaulieu-Jomini"
8592060,2,42.5,75.0,"Lausanne, Beaulieu-Jomini"
8592060,3,45.0,77.0,"Lausanne, Beaulieu-Jomini"
8592060,4,35.5,70.0,"Lausanne, Beaulieu-Jomini"
8592060,5,54.0,85.0,"Lausanne, Beaulieu-Jomini"
8592060,6,30.0,51.0,"Lausanne, Beaulieu-Jomini"
8592061,0,42.0,51.0,"Lausanne, Jordils"
8592061,1,56.0,68.0,"Lausanne, Jordils"
8592061,2,54.0,68.0,"Lausanne, Jordils"
8592061,3,58.0,70.0,"Lausanne, Jordils"
8592061,4,49.0,59.0,"Lausanne, Jordils"
8592061,5,44.0,53.0,"Lausanne, Jordils"
8592061,6,30.0,34.0,"Lausanne, Jordils"
8592072,0,58.0,72.0,"Lausanne, Mirabeau"
8592072,1,74.0,92.0,"Lausanne, Mirabeau"
8592072,2,74.0,91.0,"Lausanne, Mirabeau"
8592072,3,82.5,98.0,"Lausanne, Mirabeau"
8592072,4,63.0,77.0,"Lausanne, Mirabeau"
8592072,5,37.0,46.5,"Lausanne, Mirabeau"
8592072,6,19.0,29.5,"Lausanne, Mirabeau"
8592079,0,63.0,79.0,"Lausanne, Mont-Fleuri"
8592079,1,83.0,99.0,"Lausanne, Mont-Fleuri"
8592079,2,78.0,97.0,"Lausanne, Mont-Fleuri"
8592079,3,83.0,101.0,"Lausanne, Mont-Fleuri"
8592079,4,72.0,88.0,"Lausanne, Mont-Fleuri"
8592079,5,66.0,80.0,"Lausanne, Mont-Fleuri"
8592079,6,51.0,60.0,"Lausanne, Mont-Fleuri"
8592086,0,21.0,47.0,"Lausanne, Ouchy-Olympique"
8592086,1,36.0,62.0,"Lausanne, Ouchy-Olympique"
8592086,2,33.0,61.0,"Lausanne, Ouchy-Olympique"
8592086,3,37.0,65.0,"Lausanne, Ouchy-Olympique"
8592086,4,28.0,55.0,"Lausanne, Ouchy-Olympique"
8592086,5,32.0,57.0,"Lausanne, Ouchy-Olympique"
8592086,6,19.0,45.0,"Lausanne, Ouchy-Olympique"
8592087,0,42.5,58.5,"Lausanne, Parc Rivier"
8592087,1,52.0,68.0,"Lausanne, Parc Rivier"
8592087,2,52.0,68.0,"Lausanne, Parc Rivier"
8592087,3,54.0,71.0,"Lausanne, Parc Rivier"
8592087,4,48.0,63.0,"Lausanne, Parc Rivier"
8592087,5,46.0,61.0,"Lausanne, Parc Rivier"
8592087,6,41.0,52.0,"Lausanne, Parc Rivier"
8592090,0,57.0,68.0,"Lausanne, Pêcheurs"
8592090,1,73.0,83.5,"Lausanne, Pêcheurs"
8592090,2,73.0,83.0,"Lausanne, Pêcheurs"
8592090,3,74.0,86.0,"Lausanne, Pêcheurs"
8592090,4,64.0,75.0,"Lausanne, Pêcheurs"
8592090,5,74.0,81.0,"Lausanne, Pêcheurs"
8592090,6,63.0,67.0,"Lausanne, Pêcheurs"
8592094,0,43.0,56.0,"Lausanne, Pierrefleur"
8592094,1,52.0,65.0,"Lausanne, Pierrefleur"
8592094,2,52.0,67.0,"Lausanne, Pierrefleur"
8592094,3,54.0,69.0,"Lausanne, Pierrefleur"
8592094,4,44.0,60.0,"Lausanne, Pierrefleur"
8592094,5,54.0,67.0,"Lausanne, Pierrefleur"
8592094,6,49.0,57.0,"Lausanne, Pierrefleur"
8592096,1,336.5,401.0,"Lausanne, Pont Chauderon"
8592102,0,0.0,0.0,"Lausanne, Prélaz"
8592102,1,0.0,0.0,"Lausanne, Prélaz"
8592102,2,0.0,0.0,"Lausanne, Prélaz"
8592102,3,0.0,0.0,"Lausanne, Prélaz"
8592102,4,0.0,0.0,"Lausanne, Prélaz"
8592102,5,0.0,0.0,"Lausanne, Prélaz"
8592102,6,0.0,0.0,"Lausanne, Prélaz"
8592104,0,61.0,74.0,"Lausanne, Presbytère"
8592104,1,77.0,91.0,"Lausanne, Presbytère"
8592104,2,74.0,88.0,"Lausanne, Presbytère"
8592104,3,78.0,92.0,"Lausanne, Presbytère"
8592104,4,70.0,83.0,"Lausanne, Presbytère"
8592104,5,91.0,101.0,"Lausanne, Presbytère"
8592104,6,67.0,75.0,"Lausanne, Presbytère"
8592109,0,10.0,25.0,"Lausanne, Recordon"
8592109,1,13.0,25.0,"Lausanne, Recordon"
8592109,2,17.0,29.5,"Lausanne, Recordon"
8592109,3,19.5,30.0,"Lausanne, Recordon"
8592109,4,22.0,32.0,"Lausanne, Recordon"
8592109,5,52.0,62.0,"Lausanne, Recordon"
8592109,6,8.0,14.0,"Lausanne, Recordon"
8592121,0,40.0,57.0,"Lausanne, Théâtre de Vidy"
8592121,1,49.0,67.0,"Lausanne, Théâtre de Vidy"
8592121,2,47.0,65.0,"Lausanne, Théâtre de Vidy"
8592121,3,51.0,70.0,"Lausanne, Théâtre de Vidy"
8592121,4,43.0,61.0,"Lausanne, Théâtre de Vidy"
8592121,5,47.0,64.0,"Lausanne, Théâtre de Vidy"
8592121,6,41.0,57.0,"Lausanne, Théâtre de Vidy"
8592125,0,64.0,80.0,"Lausanne, Valentin"
8592125,1,85.0,102.0,"Lausanne, Valentin"
8592125,2,84.0,101.0,"Lausanne, Valentin"
8592125,3,86.0,101.0,"Lausanne, Valentin"
8592125,4,78.0,95.0,"Lausanne, Valentin"
8592125,5,93.0,107.0,"Lausanne, Valentin"
8592125,6,73.0,86.0,"Lausanne, Valentin"
8592134,1,887.5,895.0,"Lausanne, Villard"
8592135,0,60.0,76.0,"Lausanne, Vinet"
8592135,1,81.0,97.0,"Lausanne, Vinet"
8592135,2,79.0,96.5,"Lausanne, Vinet"
8592135,3,80.0,97.0,"Lausanne, Vinet"
8592135,4,73.0,89.0,"Lausanne, Vinet"
8592135,5,92.0,106.0,"Lausanne, Vinet"
8592135,6,58.0,67.0,"Lausanne, Vinet"
8593838,0,0.0,0.0,"Lausanne, Maladière-Lac"
8593838,1,0.0,0.0,"Lausanne, Maladière-Lac"
8593838,2,0.0,0.0,"Lausanne, Maladière-Lac"
8593838,3,0.0,0.0,"Lausanne, Maladière-Lac"
8593838,4,0.0,0.0,"Lausanne, Maladière-Lac"
8593838,5,0.0,0.0,"Lausanne, Maladière-Lac"
8593838,6,0.0,0.0,"Lausanne, Maladière-Lac"
