line_name,type,company,vehicle_id,timestamp,stop_name,lon,lat
IC5,Zug,SBB,85:11:10208:001,2022-08-11 08:46:32,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10410:002,2022-08-11 09:45:36,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10411:002,2022-08-11 06:16:10,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10415:004,2022-08-11 08:16:00,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10427:003,2022-08-11 14:16:55,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10431:002,2022-08-11 16:15:43,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10434:003,2022-08-11 21:45:07,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10506:004,2022-08-11 07:46:00,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10512:005,2022-08-11 10:53:19,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10513:006,2022-08-11 07:16:14,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10514:005,2022-08-11 11:47:24,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10516:010,2022-08-11 12:46:48,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10517:008,2022-08-11 09:15:33,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10518:008,2022-08-11 13:46:34,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10519:008,2022-08-11 10:15:22,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10521:006,2022-08-11 11:15:26,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10522:007,2022-08-11 15:43:50,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10523:007,2022-08-11 12:15:35,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10524:009,2022-08-11 16:44:40,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10525:006,2022-08-11 13:15:26,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10526:006,2022-08-11 17:45:10,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10528:005,2022-08-11 18:45:17,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10529:006,2022-08-11 15:16:28,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10530:005,2022-08-11 19:45:12,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10532:005,2022-08-11 20:44:44,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10533:006,2022-08-11 17:16:06,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10535:006,2022-08-11 18:16:00,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10536:007,2022-08-11 22:45:06,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10537:006,2022-08-11 19:16:19,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10538:006,2022-08-11 23:46:04,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10539:006,2022-08-11 20:15:26,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10541:002,2022-08-11 21:15:52,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:10543:008,2022-08-11 22:15:32,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1504:001,2022-08-11 06:45:22,Lausanne,6.6290924759666545,46.516788130312484
IC,Zug,SBB,85:11:1545:001,2022-08-11 23:17:14,Lausanne,6.6290924759666545,46.516788130312484
IC5,Zug,SBB,85:11:1547:001,2022-08-12 00:18:51,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1554:002,2022-08-11 07:10:51,Renens VD,6.578938168575626,46.53703826915346
IR,Zug,SBB,85:11:1554:002,2022-08-11 07:26:00,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1556:002,2022-08-11 08:09:06,Renens VD,6.578938168575626,46.53703826915346
IR,Zug,SBB,85:11:1556:002,2022-08-11 08:21:26,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1571:002,2022-08-11 16:40:26,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1571:002,2022-08-11 16:45:05,Renens VD,6.578938168575626,46.53703826915346
IR,Zug,SBB,85:11:1573:003,2022-08-11 17:40:41,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1573:003,2022-08-11 17:45:31,Renens VD,6.578938168575626,46.53703826915346
IR,Zug,SBB,85:11:1702:001,2022-08-11 05:36:57,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1704:001,2022-08-11 06:39:09,Lausanne,6.6290924759666545,46.516788130312484
IR,Zug,SBB,85:11:1705:001,2022-08-11 05:07:38,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1706:001,2022-08-11 07:38:56,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1707:001,2022-08-11 06:09:53,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1708:001,2022-08-11 08:38:52,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1709:002,2022-08-11 07:13:53,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1710:001,2022-08-11 09:38:38,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1711:001,2022-08-11 08:13:44,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1712:001,2022-08-11 10:37:51,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1713:001,2022-08-11 09:10:34,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1714:001,2022-08-11 11:38:40,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1715:001,2022-08-11 10:11:52,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1716:001,2022-08-11 12:38:47,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1717:001,2022-08-11 11:11:30,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1718:001,2022-08-11 13:39:48,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1719:002,2022-08-11 12:36:45,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1720:001,2022-08-11 14:38:27,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1721:001,2022-08-11 13:10:38,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1722:001,2022-08-11 15:38:10,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1723:001,2022-08-11 14:11:08,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1724:001,2022-08-11 16:38:32,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1725:001,2022-08-11 15:11:42,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1726:001,2022-08-11 17:38:10,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1727:002,2022-08-11 16:09:41,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1728:002,2022-08-11 18:37:57,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1729:001,2022-08-11 17:09:26,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1730:001,2022-08-11 19:44:10,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1731:001,2022-08-11 18:12:04,Lausanne,6.6290924759666545,46.516788130312484
IR90,Zug,SBB,85:11:1732:002,2022-08-11 20:38:22,Lausanne,6.6290924759666545,46.516788130312484
