stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8504176,1,763.0,798.0,"Lausanne, Tunnel"
8504176,2,933.0,965.0,"Lausanne, Tunnel"
8504176,3,801.0,801.0,"Lausanne, Tunnel"
8510575,1,690.5,700.5,"Lausanne, César-Roux"
8510575,2,921.0,921.0,"Lausanne, César-Roux"
8510575,3,727.0,760.0,"Lausanne, César-Roux"
8579254,0,16.0,64.0,"Lausanne, St-François"
8579254,1,35.0,85.0,"Lausanne, St-François"
8579254,2,32.0,78.0,"Lausanne, St-François"
8579254,3,42.0,86.0,"Lausanne, St-François"
8579254,4,31.0,78.0,"Lausanne, St-François"
8579254,5,32.0,73.0,"Lausanne, St-François"
8579254,6,-5.0,36.0,"Lausanne, St-François"
8589523,1,883.0,930.0,"Lausanne, Bessières"
8589523,2,673.0,673.0,"Lausanne, Bessières"
8589523,3,935.0,960.5,"Lausanne, Bessières"
8590442,0,35.0,89.0,"Lausanne, Riponne-M. Béjart"
8590442,1,53.0,111.0,"Lausanne, Riponne-M. Béjart"
8590442,2,49.0,105.0,"Lausanne, Riponne-M. Béjart"
8590442,3,51.0,109.0,"Lausanne, Riponne-M. Béjart"
8590442,4,50.0,106.0,"Lausanne, Riponne-M. Béjart"
8590442,5,43.0,99.0,"Lausanne, Riponne-M. Béjart"
8590442,6,12.0,61.0,"Lausanne, Riponne-M. Béjart"
8591979,0,117.5,177.0,"Lausanne, Alpes"
8591979,3,380.0,392.0,"Lausanne, Alpes"
8591983,0,23.0,43.0,"Lausanne, Batelière"
8591983,1,40.0,58.0,"Lausanne, Batelière"
8591983,2,32.0,51.0,"Lausanne, Batelière"
8591983,3,39.0,58.0,"Lausanne, Batelière"
8591983,4,31.5,49.0,"Lausanne, Batelière"
8591983,5,30.0,45.0,"Lausanne, Batelière"
8591983,6,46.0,57.0,"Lausanne, Batelière"
8591985,0,42.0,62.0,"Lausanne, jardin botanique"
8591985,1,57.0,77.0,"Lausanne, jardin botanique"
8591985,2,53.0,72.0,"Lausanne, jardin botanique"
8591985,3,57.0,77.0,"Lausanne, jardin botanique"
8591985,4,52.0,71.0,"Lausanne, jardin botanique"
8591985,5,40.0,53.0,"Lausanne, jardin botanique"
8591985,6,40.0,50.0,"Lausanne, jardin botanique"
8591988,0,53.0,97.0,"Lausanne, Bel-Air"
8591988,1,72.0,117.0,"Lausanne, Bel-Air"
8591988,2,66.0,112.0,"Lausanne, Bel-Air"
