stop_id,day_of_week,arrival_delay,departure_delay,stop_name
8592010,2,-3.5,23.0,"Lausanne, Chauderon"
8592010,3,0.0,28.0,"Lausanne, Chauderon"
8592010,4,11.0,39.0,"Lausanne, Chauderon"
8592010,5,48.0,78.0,"Lausanne, Chauderon"
8592010,6,2.0,26.0,"Lausanne, Chauderon"
8592047,0,65.0,88.0,"Lausanne, Forêt"
8592047,1,81.0,103.0,"Lausanne, Forêt"
8592047,2,72.0,95.0,"Lausanne, Forêt"
8592047,3,77.0,99.0,"Lausanne, Forêt"
8592047,4,79.0,100.0,"Lausanne, Forêt"
8592047,5,71.0,94.0,"Lausanne, Forêt"
8592047,6,84.0,101.0,"Lausanne, Forêt"
8592050,1,660.0,718.0,"Lausanne, gare"
8592051,0,34.0,75.0,"Lausanne, Georgette"
8592051,1,53.0,94.0,"Lausanne, Georgette"
8592051,2,44.0,85.0,"Lausanne, Georgette"
8592051,3,50.0,90.0,"Lausanne, Georgette"
8592051,4,44.0,86.0,"Lausanne, Georgette"
8592051,5,45.0,82.0,"Lausanne, Georgette"
8592051,6,42.0,70.0,"Lausanne, Georgette"
8592053,0,80.0,103.0,"Lausanne, Grande-Borde"
8592053,1,99.0,124.0,"Lausanne, Grande-Borde"
8592053,2,91.0,114.0,"Lausanne, Grande-Borde"
8592053,3,97.0,119.0,"Lausanne, Grande-Borde"
8592053,4,93.0,118.0,"Lausanne, Grande-Borde"
8592053,5,83.0,106.0,"Lausanne, Grande-Borde"
8592053,6,88.0,104.0,"Lausanne, Grande-Borde"
8592055,0,92.0,100.0,"Lausanne, Grangette"
8592055,1,106.0,115.0,"Lausanne, Grangette"
8592055,2,99.0,108.0,"Lausanne, Grangette"
8592055,3,103.0,115.0,"Lausanne, Grangette"
8592055,4,104.0,115.0,"Lausanne, Grangette"
8592055,5,101.0,109.0,"Lausanne, Grangette"
8592055,6,101.0,105.0,"Lausanne, Grangette"
8592062,0,99.0,115.0,"Lausanne, Jurigoz"
8592062,1,117.0,131.0,"Lausanne, Jurigoz"
8592062,2,110.0,125.0,"Lausanne, Jurigoz"
8592062,3,113.0,129.0,"Lausanne, Jurigoz"
8592062,4,111.0,127.0,"Lausanne, Jurigoz"
8592062,5,91.0,105.0,"Lausanne, Jurigoz"
8592062,6,92.0,102.0,"Lausanne, Jurigoz"
8592071,0,87.0,102.0,"Lausanne, Mémise"
8592071,1,105.0,121.0,"Lausanne, Mémise"
8592071,2,97.0,112.0,"Lausanne, Mémise"
8592071,3,102.0,117.0,"Lausanne, Mémise"
8592071,4,102.0,118.0,"Lausanne, Mémise"
8592071,5,91.0,105.0,"Lausanne, Mémise"
8592071,6,92.0,102.0,"Lausanne, Mémise"
8592072,1,1224.0,1258.0,"Lausanne, Mirabeau"
8592077,0,46.0,67.0,"Lausanne, Montchoisi"
8592077,1,63.0,84.0,"Lausanne, Montchoisi"
8592077,2,56.0,77.0,"Lausanne, Montchoisi"
8592077,3,59.0,80.0,"Lausanne, Montchoisi"
8592077,4,57.0,78.0,"Lausanne, Montchoisi"
8592077,5,45.0,65.0,"Lausanne, Montchoisi"
8592077,6,51.0,67.0,"Lausanne, Montchoisi"
8592082,0,65.0,81.0,"Lausanne, Motte"
8592082,1,84.0,102.0,"Lausanne, Motte"
8592082,2,74.0,91.0,"Lausanne, Motte"
8592082,3,81.0,97.0,"Lausanne, Motte"
8592082,4,81.0,97.0,"Lausanne, Motte"
8592082,5,73.0,88.0,"Lausanne, Motte"
8592082,6,84.0,97.0,"Lausanne, Motte"
8592096,1,354.0,394.0,"Lausanne, Pont Chauderon"
8592102,0,0.0,0.0,"Lausanne, Prélaz"
8592102,1,0.0,0.0,"Lausanne, Prélaz"
8592102,2,0.0,0.0,"Lausanne, Prélaz"
8592102,3,0.0,0.0,"Lausanne, Prélaz"
8592102,4,0.0,0.0,"Lausanne, Prélaz"
8592102,5,0.0,0.0,"Lausanne, Prélaz"
8592102,6,0.0,0.0,"Lausanne, Prélaz"
8592109,0,7.0,21.0,"Lausanne, Recordon"
8592109,1,21.0,31.0,"Lausanne, Recordon"
8592109,2,8.0,22.0,"Lausanne, Recordon"
8592109,3,21.0,31.0,"Lausanne, Recordon"
8592109,4,29.0,44.0,"Lausanne, Recordon"
8592109,5,67.5,84.0,"Lausanne, Recordon"
8592109,6,42.0,43.0,"Lausanne, Recordon"
8592111,0,36.0,61.5,"Lausanne, Rouvraie"
8592111,1,64.0,86.0,"Lausanne, Rouvraie"
8592111,2,56.0,77.0,"Lausanne, Rouvraie"
8592111,3,54.0,78.0,"Lausanne, Rouvraie"
8592111,4,59.0,79.0,"Lausanne, Rouvraie"
8592111,5,71.0,90.0,"Lausanne, Rouvraie"
8592111,6,28.0,49.0,"Lausanne, Rouvraie"
8592132,0,42.0,64.0,"Lausanne, Vieux-Moulin"
8592132,1,62.0,84.0,"Lausanne, Vieux-Moulin"
8592132,2,52.0,75.5,"Lausanne, Vieux-Moulin"
8592132,3,57.0,79.0,"Lausanne, Vieux-Moulin"
8592132,4,57.0,80.0,"Lausanne, Vieux-Moulin"
8592132,5,44.0,65.0,"Lausanne, Vieux-Moulin"
8592132,6,51.0,68.0,"Lausanne, Vieux-Moulin"
8592134,1,544.0,552.5,"Lausanne, Villard"
8592140,0,85.0,97.0,"Le Mont-sur-L., Côtes"
8592140,1,99.0,110.0,"Le Mont-sur-L., Côtes"
8592140,2,90.0,102.0,"Le Mont-sur-L., Côtes"
8592140,3,94.0,106.0,"Le Mont-sur-L., Côtes"
8592140,4,95.0,107.0,"Le Mont-sur-L., Côtes"
8592140,5,92.0,103.0,"Le Mont-sur-L., Côtes"
8592140,6,96.0,105.0,"Le Mont-sur-L., Côtes"
8592143,0,87.0,95.0,"Le Mont-sur-L., Martines"
8592143,1,101.0,110.0,"Le Mont-sur-L., Martines"
8592143,2,93.0,101.0,"Le Mont-sur-L., Martines"
8592143,3,97.0,105.0,"Le Mont-sur-L., Martines"
8592143,4,99.0,107.0,"Le Mont-sur-L., Martines"
8592143,5,94.0,102.0,"Le Mont-sur-L., Martines"
8592143,6,95.0,100.0,"Le Mont-sur-L., Martines"
8592172,0,49.0,62.0,"Pully, C. F. Ramuz"
8592172,1,62.0,77.0,"Pully, C. F. Ramuz"
8592172,2,56.0,71.0,"Pully, C. F. Ramuz"
8592172,3,60.0,75.0,"Pully, C. F. Ramuz"
8592172,4,59.0,73.0,"Pully, C. F. Ramuz"
8592172,5,39.0,51.0,"Pully, C. F. Ramuz"
8592172,6,40.0,47.0,"Pully, C. F. Ramuz"
8592182,0,46.0,58.0,"Pully, Joliette"
8592182,1,60.5,72.0,"Pully, Joliette"
8592182,2,53.0,66.0,"Pully, Joliette"
8592182,3,57.0,69.5,"Pully, Joliette"
8592182,4,56.0,68.0,"Pully, Joliette"
8592182,5,39.0,48.0,"Pully, Joliette"
8592182,6,40.0,47.0,"Pully, Joliette"
8592186,0,90.0,99.0,"Pully, Métairie"
8592186,1,106.0,117.0,"Pully, Métairie"
8592186,2,100.0,110.0,"Pully, Métairie"
8592186,3,102.0,113.0,"Pully, Métairie"
8592186,4,100.0,112.0,"Pully, Métairie"
8592186,5,78.5,86.0,"Pully, Métairie"
8592186,6,74.0,80.5,"Pully, Métairie"
8592193,0,70.0,81.0,"Pully, Pierraz-Portay"
8592193,1,84.0,96.0,"Pully, Pierraz-Portay"
8592193,2,75.0,87.0,"Pully, Pierraz-Portay"
8592193,3,82.0,94.0,"Pully, Pierraz-Portay"
8592193,4,80.0,91.0,"Pully, Pierraz-Portay"
8592193,5,70.0,80.0,"Pully, Pierraz-Portay"
8592193,6,80.0,85.0,"Pully, Pierraz-Portay"
8593249,0,58.0,71.5,"Le Mont-sur-L., Rionzi"
8593249,1,73.0,87.0,"Le Mont-sur-L., Rionzi"
8593249,2,64.0,78.0,"Le Mont-sur-L., Rionzi"
8593249,3,69.0,84.0,"Le Mont-sur-L., Rionzi"
8593249,4,70.0,85.0,"Le Mont-sur-L., Rionzi"
8593249,5,64.0,77.0,"Le Mont-sur-L., Rionzi"
8593249,6,66.0,76.0,"Le Mont-sur-L., Rionzi"
8593845,0,64.0,76.0,"Le Mont-sur-L., Coppoz-Poste"
8593845,1,75.0,87.0,"Le Mont-sur-L., Coppoz-Poste"
8593845,2,71.0,81.0,"Le Mont-sur-L., Coppoz-Poste"
8593845,3,73.0,85.0,"Le Mont-sur-L., Coppoz-Poste"
8593845,4,73.0,86.0,"Le Mont-sur-L., Coppoz-Poste"
8593845,5,75.0,83.0,"Le Mont-sur-L., Coppoz-Poste"
8593845,6,87.0,96.0,"Le Mont-sur-L., Coppoz-Poste"
